time,accX,accY,accZ,gyrX,gyrY,gyrZ,pres,alt,temp
32.874,-0.179,0.006,0.629,-0.001,-0.013,0.780,1017.380,0.349,25.065
33.175,-0.180,0.005,0.635,-0.001,-0.013,0.780,1017.390,0.233,25.099
33.473,-0.178,0.005,0.641,-0.002,-0.013,0.780,1017.390,-0.021,25.111
33.773,-0.180,0.007,0.649,-0.002,-0.014,0.780,1017.370,0.053,25.119
34.077,-0.181,0.008,0.656,-0.002,-0.014,0.780,1017.410,-0.127,25.117
34.377,-0.181,0.007,0.661,-0.003,-0.013,0.781,1017.360,0.180,25.124
34.676,-0.177,0.010,0.664,-0.003,-0.014,0.781,1017.380,0.106,25.124
34.977,-0.185,0.013,0.673,-0.002,-0.014,0.781,1017.380,-0.106,25.124
35.278,-0.188,0.016,0.675,-0.002,-0.014,0.781,1017.380,0.053,25.119
35.582,-0.188,0.019,0.679,-0.003,-0.014,0.780,1017.390,0.000,25.117
36.039,-0.192,0.026,0.683,-0.003,-0.014,0.781,1017.380,0.116,25.068
36.335,-0.195,0.026,0.693,-0.004,-0.014,0.782,1017.360,0.000,25.111
36.629,-0.194,0.027,0.698,-0.004,-0.014,0.782,1017.410,-0.106,25.124
36.928,-0.193,0.031,0.703,-0.003,-0.014,0.782,1017.400,0.233,25.129
37.225,-0.195,0.035,0.705,-0.003,-0.014,0.782,1017.380,0.074,25.124
37.524,-0.198,0.037,0.711,-0.004,-0.014,0.782,1017.400,0.127,25.122
37.821,-0.201,0.037,0.718,-0.004,-0.014,0.782,1017.410,0.074,25.127
38.120,-0.204,0.037,0.728,-0.004,-0.014,0.783,1017.420,-0.042,25.132
38.419,-0.204,0.036,0.735,-0.004,-0.014,0.783,1017.390,-0.042,25.129
38.719,-0.206,0.040,0.738,-0.003,-0.014,0.783,1017.370,0.222,25.122
39.226,-0.211,0.041,0.749,-0.003,-0.014,0.783,1017.390,0.264,25.065
39.525,-0.210,0.044,0.753,-0.003,-0.014,0.783,1017.400,0.000,25.104
39.818,-0.212,0.047,0.759,-0.003,-0.014,0.783,1017.410,-0.085,25.122
40.119,-0.214,0.046,0.767,-0.003,-0.014,0.783,1017.420,-0.148,25.124
40.417,-0.214,0.047,0.774,-0.002,-0.014,0.783,1017.410,0.074,25.119
40.717,-0.215,0.049,0.777,-0.002,-0.014,0.784,1017.410,-0.127,25.122
41.015,-0.213,0.052,0.781,-0.002,-0.014,0.784,1017.400,0.106,25.117
41.313,-0.213,0.051,0.783,-0.003,-0.014,0.784,1017.420,-0.063,25.122
41.615,-0.215,0.049,0.792,-0.003,-0.014,0.784,1017.440,0.042,25.122
41.915,-0.215,0.056,0.796,-0.002,-0.014,0.784,1017.410,-0.486,25.127
42.416,-0.213,0.059,0.800,-0.002,-0.015,0.783,1017.380,0.000,25.065
42.715,-0.213,0.060,0.806,-0.003,-0.015,0.784,1017.400,0.000,25.096
43.008,-0.214,0.063,0.811,-0.003,-0.015,0.784,1017.410,0.074,25.114
43.309,-0.217,0.066,0.854,-0.003,-0.016,0.784,1017.400,-0.148,25.114
43.608,-0.220,0.070,0.856,-0.003,-0.016,0.784,1017.380,0.180,25.122
43.908,-0.219,0.071,0.860,-0.003,-0.016,0.784,1017.380,-0.085,25.114
44.208,-0.219,0.073,0.860,-0.003,-0.016,0.784,1017.410,0.032,25.124
44.505,-0.223,0.077,0.867,-0.003,-0.017,0.784,1017.370,0.085,25.117
44.805,-0.223,0.080,0.871,-0.004,-0.017,0.784,1017.370,0.180,25.119
45.104,-0.223,0.079,0.876,-0.004,-0.016,0.784,1017.410,-0.127,25.127
45.600,-0.221,0.078,0.884,-0.004,-0.016,0.784,1017.390,0.148,25.060
45.896,-0.220,0.082,0.888,-0.004,-0.016,0.784,1017.390,-0.042,25.101
46.198,-0.219,0.083,0.894,-0.004,-0.016,0.784,1017.400,-0.190,25.111
46.496,-0.217,0.086,0.898,-0.003,-0.016,0.785,1017.400,0.190,25.114
46.793,-0.218,0.092,0.900,-0.003,-0.016,0.785,1017.360,0.159,25.111
47.093,-0.220,0.094,0.909,-0.004,-0.017,0.785,1017.400,0.032,25.111
47.391,-0.218,0.094,0.915,-0.003,-0.017,0.784,1017.410,-0.042,25.111
47.693,-0.218,0.094,0.917,-0.003,-0.017,0.785,1017.390,0.264,25.106
47.995,-0.217,0.097,0.919,-0.003,-0.016,0.785,1017.380,-0.042,25.106
48.295,-0.217,0.101,0.921,-0.003,-0.016,0.785,1017.400,-0.085,25.109
48.799,-0.219,0.107,0.928,-0.003,-0.016,0.785,1017.400,0.180,25.042
49.097,-0.216,0.109,0.932,-0.003,-0.017,0.785,1017.410,-0.211,25.088
49.396,-0.215,0.110,0.935,-0.003,-0.017,0.785,1017.400,0.201,25.099
49.693,-0.218,0.112,0.943,-0.003,-0.017,0.785,1017.380,0.169,25.099
49.990,-0.216,0.115,0.946,-0.004,-0.017,0.786,1017.400,-0.296,25.106
50.287,-0.215,0.118,0.946,-0.004,-0.017,0.786,1017.380,-0.042,25.088
50.584,-0.217,0.120,0.950,-0.004,-0.018,0.786,1017.390,-0.169,25.091
50.882,-0.215,0.123,0.951,-0.004,-0.018,0.786,1017.390,0.285,25.096
51.179,-0.212,0.124,0.956,-0.004,-0.017,0.785,1017.410,0.137,25.101
51.480,-0.399,-0.037,1.005,0.009,-0.045,0.759,1017.390,0.127,25.106
51.948,-0.399,-0.029,1.002,0.009,-0.044,0.743,1017.390,0.211,25.068
52.245,-1.167,0.043,1.325,-0.011,0.706,0.982,1017.410,0.021,25.109
52.538,-3.134,0.259,0.745,0.097,0.814,0.846,1017.390,0.074,25.124
52.831,-1.966,0.528,0.347,-0.046,-0.181,0.799,1017.370,0.137,25.132
53.126,0.355,0.137,-1.302,-0.366,-0.029,0.930,1017.350,0.211,25.155
53.418,0.093,-1.466,-2.012,-0.475,1.259,1.810,1017.360,0.222,25.165
53.710,-2.110,-1.686,-4.455,-0.022,2.209,2.558,1017.380,0.285,25.158
54.001,-4.623,-0.997,-5.840,0.127,1.204,2.644,1017.370,0.211,25.153
54.291,-3.993,-0.776,-5.813,-0.752,0.766,2.625,1017.370,0.370,25.173
54.583,-3.664,-2.712,-6.189,-0.888,1.127,2.795,1017.360,0.433,25.186
55.086,-3.817,-3.116,-5.229,-0.335,1.015,2.754,1017.350,0.402,25.111
55.376,-4.106,-3.024,-5.486,-0.467,0.937,2.720,1017.370,0.275,25.168
55.667,-4.107,-3.022,-5.485,-0.467,0.937,2.719,1017.380,0.116,25.168
55.957,-4.109,-3.019,-5.482,-0.468,0.938,2.719,1017.370,0.169,25.176
56.249,-4.109,-3.016,-5.476,-0.468,0.937,2.719,1017.360,0.444,25.171
56.541,-4.110,-3.011,-5.475,-0.467,0.937,2.719,1017.360,0.380,25.173
56.834,-4.112,-3.008,-5.471,-0.468,0.936,2.719,1017.380,0.243,25.160
57.125,-4.112,-3.005,-5.466,-0.468,0.937,2.719,1017.370,0.211,25.163
57.417,-4.116,-3.002,-5.468,-0.468,0.937,2.719,1017.390,-0.106,25.147
57.710,-4.116,-2.999,-5.462,-0.468,0.937,2.720,1017.380,0.211,25.160
58.209,-4.117,-2.996,-5.450,-0.468,0.936,2.720,1017.350,0.095,25.088
58.501,-4.119,-2.996,-5.440,-0.468,0.936,2.720,1017.370,0.106,25.129
58.791,-4.118,-2.996,-5.438,-0.468,0.936,2.720,1017.370,0.285,25.160
59.082,-4.123,-2.991,-5.429,-0.468,0.936,2.720,1017.380,0.349,25.163
59.372,-4.125,-2.988,-5.422,-0.468,0.936,2.721,1017.370,0.296,25.173
59.661,-4.503,-2.800,-5.349,-0.101,0.747,2.922,1017.380,0.180,25.178
59.952,-3.530,-2.316,-5.511,-0.166,0.373,2.826,1017.320,0.370,25.183
60.248,-2.018,-1.651,-5.863,-0.185,0.915,2.678,1017.360,0.433,25.178
60.540,-2.599,-1.250,-6.119,-0.418,1.957,2.482,1017.370,0.486,25.181
60.830,-5.055,-1.569,-8.009,-0.889,2.804,2.411,1017.340,0.222,25.183
61.294,-6.457,0.556,-7.949,-0.041,1.142,2.923,1017.340,0.560,25.145
61.586,-4.877,2.493,-8.947,-0.247,0.059,2.945,1017.340,0.550,25.191
61.877,-2.558,2.639,-10.521,-0.758,0.066,3.480,1017.320,0.676,25.212
62.168,-2.242,1.184,-11.414,-0.699,1.531,4.218,1017.300,0.507,25.217
62.458,-5.308,0.880,-14.230,-0.011,2.388,4.678,1017.330,0.412,25.212
62.750,-6.916,2.385,-15.864,-0.042,1.035,5.435,1017.300,0.550,25.214
63.039,-4.261,3.538,-17.598,-0.739,0.066,5.482,1017.340,0.518,25.227
63.331,-1.705,2.760,-19.435,-1.218,0.389,6.075,1017.340,0.793,25.227
63.624,-2.273,0.861,-20.585,-1.168,1.840,6.480,1017.330,0.560,25.225
63.914,-4.986,0.278,-23.115,-0.124,1.562,7.189,1017.330,0.391,25.222
64.418,-2.218,0.148,-23.995,-1.221,0.929,7.641,1017.320,0.613,25.173
64.708,-2.817,0.348,-23.458,-0.730,0.715,7.848,1017.390,0.063,25.209
65.001,-2.724,0.641,-23.425,-0.757,0.698,7.813,1017.350,0.169,25.230
65.292,-2.732,0.650,-23.424,-0.757,0.698,7.813,1017.390,0.148,25.225
65.581,-2.730,0.655,-23.419,-0.757,0.699,7.813,1017.380,0.148,25.212
65.872,-2.729,0.657,-23.422,-0.757,0.699,7.813,1017.360,0.063,25.204
66.164,-2.731,0.660,-23.423,-0.757,0.699,7.813,1017.370,0.116,25.201
66.455,-2.735,0.663,-23.421,-0.758,0.699,7.813,1017.370,0.380,25.201
66.746,-2.734,0.667,-23.419,-0.758,0.699,7.813,1017.350,0.095,25.209
67.039,-2.733,0.670,-23.419,-0.758,0.699,7.813,1017.340,0.402,25.217
67.537,-2.736,0.673,-23.406,-0.759,0.700,7.814,1017.370,0.243,25.163
67.829,-2.735,0.678,-23.406,-0.758,0.699,7.814,1017.350,0.085,25.204
68.122,-2.741,0.686,-23.405,-0.759,0.699,7.814,1017.380,0.095,25.214
68.415,-2.744,0.691,-23.400,-0.758,0.699,7.814,1017.370,0.190,25.219
68.706,-2.743,0.691,-23.396,-0.758,0.699,7.814,1017.370,0.296,25.222
69.001,-2.747,0.696,-23.389,-0.759,0.699,7.814,1017.390,0.053,25.222
69.293,-2.749,0.699,-23.382,-0.759,0.698,7.814,1017.360,0.423,25.212
69.585,-2.749,0.703,-23.378,-0.760,0.699,7.814,1017.360,0.159,25.214
69.877,-2.752,0.707,-23.376,-0.760,0.699,7.814,1017.390,0.159,25.212
70.169,-2.754,0.710,-23.371,-0.760,0.699,7.814,1017.360,0.190,25.201
70.632,-2.750,0.713,-23.364,-0.760,0.699,7.814,1017.370,0.148,25.145
70.926,-2.749,0.718,-23.363,-0.761,0.699,7.814,1017.390,0.148,25.189
71.218,-2.751,0.722,-23.358,-0.761,0.699,7.814,1017.420,0.021,25.196
71.510,-2.751,0.722,-23.352,-0.762,0.700,7.814,1017.380,0.074,25.194
71.801,-2.757,0.728,-23.350,-0.762,0.700,7.814,1017.370,0.063,25.191
72.094,-2.758,0.732,-23.349,-0.762,0.700,7.814,1017.380,0.000,25.199
72.381,-2.759,0.737,-23.345,-0.762,0.700,7.814,1017.380,0.032,25.196
72.672,-2.758,0.739,-23.341,-0.763,0.700,7.814,1017.410,0.137,25.207
72.964,-2.757,0.742,-23.336,-0.763,0.700,7.814,1017.390,-0.042,25.194
73.258,-2.756,0.744,-23.331,-0.764,0.700,7.814,1017.390,0.095,25.204
73.759,-2.762,0.749,-23.326,-0.764,0.701,7.814,1017.380,0.222,25.132
74.050,-2.764,0.754,-23.322,-0.764,0.701,7.814,1017.350,0.074,25.178
74.339,-2.766,0.759,-23.317,-0.765,0.701,7.814,1017.400,0.201,25.194
74.627,-2.766,0.762,-23.312,-0.766,0.702,7.814,1017.370,0.127,25.191
74.919,-2.767,0.762,-23.305,-0.766,0.702,7.814,1017.390,-0.042,25.196
75.212,-2.767,0.766,-23.300,-0.766,0.702,7.814,1017.390,-0.190,25.196
75.504,-2.769,0.769,-23.296,-0.767,0.702,7.814,1017.360,0.116,25.201
75.794,-2.772,0.773,-23.293,-0.767,0.703,7.814,1017.390,0.233,25.194
76.084,-2.774,0.774,-23.286,-0.767,0.702,7.815,1017.400,0.032,25.191
76.376,-2.780,0.779,-23.281,-0.768,0.703,7.814,1017.390,-0.063,25.196
76.882,-2.776,0.782,-23.271,-0.768,0.703,7.814,1017.370,0.116,25.129
77.173,-2.778,0.785,-23.267,-0.768,0.703,7.814,1017.400,0.190,25.171
77.462,-2.777,0.789,-23.261,-0.768,0.703,7.814,1017.390,-0.063,25.189
77.760,-2.779,0.791,-23.257,-0.769,0.703,7.814,1017.380,0.011,25.186
78.049,-2.780,0.793,-23.251,-0.769,0.703,7.814,1017.380,0.180,25.189
78.340,-2.783,0.793,-23.241,-0.769,0.703,7.814,1017.360,0.127,25.191
78.631,-2.781,0.796,-23.235,-0.769,0.703,7.814,1017.380,0.000,25.194
78.916,-2.781,0.799,-23.232,-0.769,0.703,7.814,1017.400,0.338,25.196
79.207,-2.781,0.802,-23.224,-0.769,0.702,7.814,1017.390,0.116,25.191
79.496,-2.782,0.806,-23.222,-0.770,0.703,7.813,1017.400,-0.127,25.183
79.955,-2.777,0.819,-23.215,-0.770,0.703,7.814,1017.370,-0.106,25.137
80.248,-2.778,0.822,-23.211,-0.770,0.703,7.813,1017.400,-0.021,25.178
80.540,-2.778,0.826,-23.208,-0.770,0.703,7.813,1017.370,0.116,25.183
80.829,-2.779,0.829,-23.202,-0.770,0.703,7.813,1017.390,-0.042,25.189
81.123,-2.783,0.829,-23.194,-0.770,0.702,7.813,1017.380,0.137,25.186
81.415,-2.786,0.832,-23.193,-0.771,0.702,7.813,1017.380,-0.106,25.194
81.707,-2.787,0.837,-23.189,-0.770,0.702,7.813,1017.410,-0.042,25.186
81.999,-2.793,0.841,-23.182,-0.771,0.702,7.813,1017.390,0.148,25.186
82.291,-2.794,0.846,-23.179,-0.771,0.702,7.813,1017.400,0.085,25.186
82.583,-2.797,0.847,-23.173,-0.771,0.702,7.813,1017.400,0.053,25.189
83.081,-2.803,0.853,-23.164,-0.771,0.702,7.814,1017.360,0.127,25.117
83.372,-2.803,0.855,-23.160,-0.771,0.702,7.814,1017.400,-0.042,25.160
83.665,-2.805,0.857,-23.152,-0.771,0.701,7.815,1017.380,0.042,25.178
83.957,-2.810,0.861,-23.148,-0.771,0.701,7.815,1017.380,0.254,25.181
84.250,-2.813,0.865,-23.143,-0.771,0.701,7.814,1017.410,-0.063,25.176
84.542,-2.815,0.869,-23.138,-0.771,0.701,7.815,1017.390,0.243,25.183
84.832,-2.813,0.874,-23.133,-0.771,0.701,7.815,1017.410,-0.063,25.173
85.125,-2.816,0.877,-23.129,-0.771,0.701,7.814,1017.390,-0.169,25.171
85.418,-2.818,0.878,-23.122,-0.772,0.701,7.815,1017.370,0.053,25.168
85.709,-2.819,0.880,-23.118,-0.772,0.701,7.815,1017.400,0.095,25.168
86.204,-2.821,0.888,-23.115,-0.772,0.701,7.815,1017.360,0.254,25.109
86.498,-2.821,0.895,-23.112,-0.772,0.701,7.815,1017.370,0.264,25.147
86.788,-2.824,0.901,-23.107,-0.773,0.701,7.814,1017.380,0.222,25.160
87.079,-2.824,0.904,-23.103,-0.773,0.701,7.814,1017.370,0.211,25.160
87.370,-2.826,0.908,-23.100,-0.774,0.701,7.814,1017.390,0.359,25.153
87.660,-2.828,0.912,-23.099,-0.774,0.701,7.813,1017.370,0.116,25.165
87.947,-2.829,0.912,-23.093,-0.774,0.701,7.813,1017.380,0.275,25.153
88.236,-2.829,0.915,-23.089,-0.775,0.701,7.813,1017.400,0.063,25.153
88.528,-2.829,0.916,-23.082,-0.775,0.700,7.813,1017.390,0.116,25.163
88.819,-2.831,0.917,-23.079,-0.775,0.700,7.813,1017.360,0.317,25.171
89.278,-2.831,0.920,-23.059,-0.775,0.701,7.813,1017.370,0.127,25.124
89.570,-2.831,0.922,-23.045,-0.775,0.701,7.813,1017.370,0.275,25.165
89.861,-2.833,0.928,-23.039,-0.776,0.701,7.813,1017.390,0.222,25.176
90.152,-2.831,0.928,-23.027,-0.776,0.701,7.813,1017.390,0.063,25.173
90.444,-2.836,0.932,-23.020,-0.776,0.701,7.813,1017.380,0.085,25.176
90.737,-2.838,0.935,-23.017,-0.776,0.700,7.813,1017.390,0.021,25.171
91.030,-2.842,0.940,-23.009,-0.776,0.701,7.813,1017.380,0.106,25.173
91.321,-2.844,0.943,-23.003,-0.777,0.700,7.813,1017.380,0.127,25.173
91.617,-2.846,0.947,-22.997,-0.777,0.700,7.814,1017.380,0.042,25.176
91.910,-2.846,0.950,-22.995,-0.777,0.700,7.813,1017.350,0.285,25.178
92.403,-2.848,0.956,-22.984,-0.777,0.699,7.813,1017.380,0.370,25.109
92.693,-2.850,0.960,-22.979,-0.777,0.700,7.813,1017.360,0.254,25.137
92.984,-2.849,0.962,-22.974,-0.778,0.700,7.813,1017.390,0.127,25.150
93.274,-2.849,0.968,-22.972,-0.778,0.700,7.814,1017.370,0.053,25.153
93.566,-2.852,0.974,-22.966,-0.778,0.701,7.813,1017.390,-0.021,25.165
93.858,-2.853,0.976,-22.963,-0.778,0.700,7.813,1017.380,0.011,25.165
94.149,-2.851,0.976,-22.958,-0.778,0.700,7.813,1017.380,-0.042,25.165
94.442,-2.854,0.978,-22.948,-0.778,0.700,7.813,1017.380,0.063,25.171
94.734,-2.855,0.981,-22.942,-0.778,0.700,7.813,1017.370,0.233,25.165
95.024,-2.861,0.987,-22.934,-0.778,0.700,7.813,1017.390,0.127,25.168
95.511,-2.865,0.994,-22.928,-0.778,0.700,7.813,1017.370,0.285,25.096
95.804,-2.864,0.997,-22.924,-0.778,0.700,7.813,1017.380,0.264,25.132
96.095,-2.863,1.001,-22.920,-0.778,0.700,7.813,1017.390,-0.021,25.153
96.388,-2.864,1.004,-22.917,-0.778,0.699,7.812,1017.410,0.053,25.168
96.679,-2.868,1.007,-22.912,-0.778,0.699,7.812,1017.380,0.137,25.163
96.967,-2.870,1.011,-22.907,-0.778,0.699,7.812,1017.400,-0.021,25.163
97.259,-2.873,1.014,-22.907,-0.778,0.699,7.812,1017.380,0.106,25.163
97.548,-2.874,1.015,-22.899,-0.779,0.699,7.812,1017.380,0.328,25.155
97.839,-2.875,1.016,-22.892,-0.779,0.698,7.812,1017.350,0.180,25.163
98.131,-2.878,1.023,-22.886,-0.779,0.698,7.812,1017.380,0.243,25.163
98.583,-2.883,1.031,-22.889,-0.779,0.698,7.811,1017.370,0.190,25.096
98.871,-2.888,1.036,-22.885,-0.780,0.698,7.811,1017.410,0.137,25.132
99.163,-2.890,1.038,-22.880,-0.780,0.697,7.812,1017.380,-0.127,25.135
99.454,-2.892,1.040,-22.875,-0.780,0.697,7.812,1017.390,0.243,25.145
99.743,-2.892,1.041,-22.868,-0.780,0.697,7.812,1017.390,0.042,25.135
100.036,-2.892,1.044,-22.861,-0.780,0.697,7.812,1017.400,0.317,25.137
100.326,-2.890,1.047,-22.856,-0.780,0.696,7.812,1017.400,0.222,25.142
100.613,-2.888,1.049,-22.851,-0.780,0.697,7.812,1017.380,-0.042,25.140
100.906,-2.887,1.054,-22.848,-0.781,0.697,7.812,1017.390,0.063,25.140
101.197,-2.890,1.054,-22.846,-0.781,0.696,7.811,1017.360,0.148,25.135
101.686,-2.894,1.056,-22.839,-0.782,0.696,7.812,1017.390,-0.063,25.076
101.981,-2.896,1.060,-22.838,-0.781,0.696,7.812,1017.370,0.328,25.127
102.270,-2.895,1.061,-22.835,-0.782,0.696,7.812,1017.370,0.349,25.132
102.559,-2.893,1.065,-22.833,-0.782,0.696,7.812,1017.360,0.021,25.142
102.852,-2.892,1.068,-22.829,-0.782,0.696,7.813,1017.400,-0.042,25.137
103.144,-2.896,1.072,-22.826,-0.783,0.697,7.812,1017.410,0.011,25.142
103.437,-2.897,1.073,-22.821,-0.783,0.697,7.813,1017.390,0.063,25.145
103.729,-2.897,1.076,-22.817,-0.783,0.697,7.813,1017.380,0.116,25.142
104.018,-2.899,1.079,-22.813,-0.783,0.697,7.813,1017.390,-0.042,25.137
104.310,-2.901,1.082,-22.809,-0.783,0.697,7.813,1017.390,0.169,25.140
104.799,-2.902,1.086,-22.798,-0.783,0.697,7.813,1017.370,-0.042,25.076
105.093,-2.902,1.090,-22.795,-0.784,0.696,7.813,1017.380,0.148,25.111
105.385,-2.900,1.093,-22.797,-0.784,0.696,7.813,1017.390,0.296,25.117
105.681,-2.902,1.098,-22.802,-0.784,0.696,7.813,1017.340,0.254,25.114
105.973,-2.902,1.104,-22.800,-0.784,0.696,7.813,1017.350,0.106,25.111
106.265,-2.903,1.106,-22.797,-0.785,0.696,7.812,1017.370,0.233,25.122
106.556,-2.900,1.113,-22.794,-0.785,0.697,7.813,1017.360,0.433,25.132
106.848,-2.903,1.116,-22.789,-0.785,0.696,7.813,1017.380,0.063,25.132
107.141,-2.902,1.120,-22.786,-0.785,0.697,7.812,1017.360,0.127,25.129
107.437,-2.902,1.125,-22.782,-0.785,0.697,7.812,1017.370,0.275,25.124
107.889,-2.907,1.131,-22.783,-0.785,0.697,7.813,1017.360,0.307,25.076
108.182,-2.908,1.136,-22.781,-0.785,0.697,7.813,1017.360,0.264,25.096
108.473,-2.906,1.139,-22.777,-0.785,0.697,7.813,1017.400,0.328,25.104
108.764,-2.907,1.140,-22.770,-0.786,0.697,7.813,1017.390,0.085,25.109
109.056,-2.908,1.143,-22.766,-0.786,0.696,7.813,1017.360,0.328,25.111
109.347,-2.907,1.146,-22.761,-0.786,0.696,7.813,1017.410,-0.169,25.119
109.639,-2.910,1.150,-22.762,-0.786,0.696,7.813,1017.390,0.000,25.114
109.925,-2.912,1.152,-22.756,-0.786,0.696,7.813,1017.430,0.116,25.114
110.214,-2.915,1.157,-22.751,-0.786,0.696,7.814,1017.380,0.053,25.109
110.504,-2.913,1.159,-22.744,-0.786,0.696,7.814,1017.390,0.085,25.106
110.994,-2.912,1.160,-22.736,-0.787,0.696,7.813,1017.370,0.085,25.045
111.289,-2.913,1.165,-22.734,-0.787,0.697,7.813,1017.370,0.296,25.091
111.577,-2.918,1.170,-22.727,-0.787,0.696,7.813,1017.390,0.021,25.099
