time,accX,accY,accZ,gyrX,gyrY,gyrZ,pres,alt,temp
113.734,-0.353,-0.080,2.105,-0.051,-0.009,0.016,1017.470,0.338,24.976
114.036,-0.353,-0.084,2.130,-0.051,-0.009,0.016,1017.430,0.159,24.994
114.336,-0.356,-0.087,2.142,-0.052,-0.008,0.016,1017.460,0.285,24.999
114.634,-0.358,-0.088,2.148,-0.052,-0.008,0.016,1017.460,0.328,25.001
114.935,-0.362,-0.086,2.159,-0.052,-0.008,0.016,1017.440,0.317,25.004
115.237,-0.359,-0.087,2.168,-0.052,-0.007,0.015,1017.450,0.328,25.004
115.538,-0.363,-0.089,2.180,-0.053,-0.007,0.015,1017.440,0.402,25.006
115.838,-0.362,-0.091,2.191,-0.053,-0.007,0.016,1017.460,0.169,25.014
116.142,-0.363,-0.091,2.198,-0.053,-0.007,0.016,1017.460,0.412,25.011
116.646,-0.368,-0.092,2.214,-0.052,-0.008,0.016,1017.450,0.328,24.958
116.944,-0.368,-0.093,2.220,-0.053,-0.008,0.016,1017.440,0.032,24.999
117.246,-0.369,-0.097,2.237,-0.053,-0.008,0.016,1017.430,0.391,24.999
117.547,-0.372,-0.096,2.246,-0.053,-0.008,0.016,1017.480,0.116,25.011
117.844,-0.372,-0.098,2.254,-0.053,-0.009,0.016,1017.460,0.116,25.019
118.142,-0.370,-0.100,2.270,-0.053,-0.009,0.017,1017.450,0.095,25.029
118.444,-0.371,-0.100,2.277,-0.053,-0.009,0.017,1017.450,0.169,25.027
118.745,-0.372,-0.104,2.289,-0.053,-0.009,0.017,1017.460,0.370,25.035
119.045,-0.367,-0.108,2.296,-0.053,-0.009,0.017,1017.450,-0.085,25.042
119.343,-0.366,-0.111,2.306,-0.053,-0.009,0.018,1017.470,0.116,25.040
119.848,-0.370,-0.112,2.323,-0.053,-0.009,0.018,1017.430,0.169,24.983
120.147,-0.375,-0.112,2.333,-0.053,-0.010,0.018,1017.460,0.243,25.027
120.448,-0.377,-0.115,2.341,-0.053,-0.010,0.018,1017.450,0.106,25.032
120.746,-0.380,-0.112,2.350,-0.053,-0.010,0.018,1017.440,0.359,25.042
121.044,-0.380,-0.113,2.356,-0.052,-0.011,0.019,1017.430,-0.063,25.040
121.346,-0.381,-0.115,2.360,-0.052,-0.011,0.019,1017.470,0.211,25.048
121.650,-0.384,-0.117,2.368,-0.051,-0.011,0.019,1017.470,0.159,25.055
121.948,-0.388,-0.116,2.377,-0.051,-0.011,0.019,1017.440,0.063,25.060
122.249,-0.384,-0.120,2.386,-0.051,-0.011,0.019,1017.450,0.032,25.063
122.546,-0.383,-0.122,2.397,-0.051,-0.011,0.020,1017.470,0.148,25.068
123.048,-0.381,-0.131,2.415,-0.051,-0.012,0.020,1017.460,0.011,25.009
123.349,-0.380,-0.129,2.427,-0.051,-0.011,0.020,1017.420,0.338,25.052
123.648,-0.383,-0.131,2.438,-0.051,-0.011,0.020,1017.470,0.359,25.060
123.947,-0.382,-0.135,2.445,-0.052,-0.011,0.021,1017.440,0.285,25.065
124.247,-0.385,-0.133,2.433,-0.052,0.011,0.021,1017.430,0.264,25.078
124.543,-0.384,-0.137,2.439,-0.052,-0.011,0.021,1017.450,0.063,25.086
124.843,-0.388,-0.135,2.468,-0.051,-0.012,0.021,1017.430,0.190,25.083
125.140,-0.389,-0.136,2.505,-0.052,-0.012,0.021,1017.440,0.116,25.088
125.437,-0.390,-0.139,2.516,-0.051,-0.012,0.022,1017.440,0.296,25.081
125.737,-0.392,-0.143,2.525,-0.052,-0.012,0.022,1017.460,0.264,25.094
126.248,-0.393,-0.151,2.540,-0.052,-0.011,0.022,1017.470,0.095,25.019
126.546,-0.395,-0.153,2.548,-0.051,-0.011,0.022,1017.420,0.307,25.076
126.844,-0.392,-0.154,2.557,-0.051,-0.012,0.023,1017.450,0.190,25.086
127.147,-0.390,-0.154,2.564,-0.050,-0.011,0.022,1017.450,0.148,25.094
127.446,-0.392,-0.158,2.573,-0.050,-0.012,0.022,1017.470,0.317,25.091
127.744,-0.392,-0.160,2.581,-0.051,-0.012,0.022,1017.450,0.433,25.099
128.041,-0.395,-0.161,2.590,-0.051,-0.012,0.022,1017.450,-0.021,25.109
128.342,-0.392,-0.162,2.594,-0.050,-0.012,0.022,1017.450,0.180,25.101
128.644,-0.392,-0.168,2.600,-0.051,-0.012,0.022,1017.430,0.370,25.101
128.943,-0.391,-0.171,2.612,-0.051,-0.012,0.022,1017.440,0.180,25.109
129.448,-0.393,-0.175,2.627,-0.051,-0.012,0.022,1017.450,0.328,25.050
129.742,-0.393,-0.179,2.635,-0.051,-0.012,0.022,1017.450,0.159,25.083
130.040,-0.394,-0.180,2.640,-0.051,-0.012,0.021,1017.440,0.307,25.109
130.336,-0.394,-0.180,2.648,-0.051,-0.013,0.022,1017.430,0.264,25.117
130.634,-0.392,-0.179,2.654,-0.051,-0.013,0.022,1017.420,0.338,25.111
130.930,-0.395,-0.181,2.655,-0.050,-0.013,0.022,1017.460,0.328,25.122
131.228,-0.400,-0.181,2.665,-0.050,-0.013,0.022,1017.460,0.053,25.124
131.528,-0.404,-0.178,2.674,-0.051,-0.013,0.023,1017.460,0.032,25.119
131.829,-0.408,-0.175,2.684,-0.051,-0.013,0.023,1017.440,0.317,25.122
132.130,-0.409,-0.176,2.694,-0.051,-0.012,0.023,1017.440,0.349,25.124
132.638,-0.416,-0.174,2.712,-0.051,-0.012,0.023,1017.420,0.613,25.050
132.933,-0.417,-0.177,2.722,-0.052,-0.012,0.023,1017.430,0.317,25.099
133.233,-0.418,-0.180,2.726,-0.051,-0.012,0.024,1017.430,0.169,25.106
133.532,-0.419,-0.182,2.737,-0.052,-0.012,0.024,1017.420,0.550,25.119
133.831,-0.416,-0.185,2.755,-0.051,-0.011,0.024,1017.460,0.211,25.124
134.130,-0.416,-0.186,2.758,-0.052,-0.012,0.025,1017.460,0.307,25.127
134.426,-0.416,-0.188,2.768,-0.052,-0.011,0.025,1017.460,0.137,25.142
134.724,-0.419,-0.189,2.777,-0.052,-0.012,0.025,1017.430,0.465,25.145
135.023,-0.423,-0.189,2.785,-0.051,-0.012,0.025,1017.460,0.317,25.145
135.322,-0.427,-0.186,2.793,-0.051,-0.012,0.025,1017.450,0.264,25.150
135.828,-0.427,-0.190,2.806,-0.051,-0.011,0.025,1017.440,0.233,25.096
136.124,-0.429,-0.192,2.813,-0.051,-0.011,0.025,1017.450,0.391,25.140
136.421,-0.428,-0.194,2.815,-0.052,-0.011,0.025,1017.440,0.391,25.158
136.720,-0.431,-0.195,2.821,-0.052,-0.011,0.025,1017.440,0.222,25.158
137.017,-0.433,-0.196,2.828,-0.051,-0.011,0.025,1017.450,0.275,25.160
137.317,-0.436,-0.193,2.838,-0.051,-0.011,0.025,1017.430,0.264,25.145
137.619,-0.438,-0.192,2.846,-0.051,-0.011,0.025,1017.460,-0.063,25.142
137.919,-0.437,-0.194,2.858,-0.051,-0.011,0.025,1017.480,0.053,25.145
138.219,-0.442,-0.192,2.867,-0.051,-0.011,0.025,1017.460,0.148,25.150
138.515,-0.444,-0.195,2.868,-0.051,-0.011,0.025,1017.440,0.106,25.145
139.024,-0.440,-0.197,2.876,-0.052,-0.010,0.025,1017.440,0.254,25.073
139.322,-0.441,-0.198,2.883,-0.052,-0.010,0.025,1017.470,0.011,25.122
139.619,-0.444,-0.196,2.894,-0.052,-0.010,0.025,1017.470,0.148,25.129
139.916,-0.449,-0.197,2.902,-0.053,-0.010,0.026,1017.460,0.085,25.122
140.215,-0.451,-0.198,2.909,-0.053,-0.010,0.026,1017.470,-0.021,25.117
140.517,-0.452,-0.196,2.915,-0.052,-0.010,0.026,1017.470,-0.042,25.109
140.818,-0.453,-0.198,2.920,-0.052,-0.011,0.026,1017.490,0.159,25.106
141.117,-0.452,-0.201,2.929,-0.052,-0.011,0.026,1017.470,0.180,25.106
141.416,-0.454,-0.203,2.934,-0.053,-0.011,0.026,1017.460,0.021,25.111
141.714,-0.452,-0.202,2.940,-0.053,-0.011,0.026,1017.460,0.106,25.114
142.182,-0.453,-0.201,2.952,-0.054,-0.011,0.025,1017.440,0.497,25.058
142.483,-0.456,-0.201,2.961,-0.053,-0.011,0.025,1017.460,0.243,25.091
142.780,-0.459,-0.199,2.969,-0.053,-0.011,0.025,1017.450,0.085,25.104
143.076,-0.459,-0.199,2.975,-0.053,-0.011,0.025,1017.430,0.423,25.104
143.375,-0.464,-0.202,2.981,-0.053,-0.011,0.025,1017.470,0.011,25.094
143.673,-0.464,-0.203,2.986,-0.053,-0.012,0.025,1017.460,0.307,25.096
143.972,-0.467,-0.201,2.997,-0.053,-0.012,0.026,1017.420,0.412,25.101
144.270,-0.467,-0.202,2.999,-0.053,-0.012,0.026,1017.440,0.338,25.101
144.567,-0.469,-0.202,3.012,-0.054,-0.011,0.027,1017.440,0.412,25.099
144.869,-0.474,-0.203,3.019,-0.054,-0.011,0.027,1017.450,0.307,25.106
145.373,-0.477,-0.208,3.036,-0.054,-0.011,0.027,1017.430,0.328,25.042
145.671,-0.483,-0.207,3.047,-0.054,-0.011,0.028,1017.450,0.254,25.083
145.970,-0.483,-0.210,3.053,-0.054,-0.011,0.028,1017.430,0.000,25.104
146.263,-0.485,-0.209,3.063,-0.054,-0.011,0.029,1017.470,0.169,25.111
146.565,-0.488,-0.208,3.075,-0.054,-0.011,0.029,1017.480,-0.127,25.111
146.865,-0.458,-0.209,3.063,-0.055,-0.006,-0.003,1017.470,0.169,25.109
147.166,-0.458,-0.211,3.077,-0.055,-0.006,-0.003,1017.470,0.307,25.111
147.464,-0.461,-0.216,3.085,-0.056,-0.006,-0.003,1017.450,0.307,25.119
147.767,-0.465,-0.213,3.093,-0.057,-0.006,-0.002,1017.460,-0.042,25.119
148.070,-0.464,-0.214,3.096,-0.057,-0.005,-0.002,1017.440,0.222,25.124
148.572,-0.465,-0.221,3.113,-0.056,-0.005,-0.002,1017.430,0.370,25.073
148.874,-0.469,-0.223,3.122,-0.056,-0.005,-0.002,1017.430,0.233,25.117
149.175,-0.473,-0.223,3.133,-0.056,-0.005,-0.001,1017.460,0.275,25.132
149.478,-0.473,-0.227,3.145,-0.055,-0.005,-0.001,1017.440,0.296,25.140
149.779,-0.474,-0.227,3.158,-0.055,-0.005,-0.001,1017.470,0.021,25.145
150.086,-0.477,-0.231,3.169,-0.056,-0.005,-0.001,1017.460,0.137,25.153
150.390,-0.475,-0.233,3.179,-0.056,-0.005,-0.000,1017.450,0.222,25.147
150.692,-0.477,-0.235,3.188,-0.056,-0.005,0.000,1017.450,0.127,25.158
150.994,-0.483,-0.235,3.199,-0.056,-0.005,0.001,1017.440,0.190,25.158
151.297,-0.485,-0.237,3.210,-0.056,-0.005,0.001,1017.480,0.106,25.153
151.800,-0.492,-0.236,3.229,-0.057,-0.004,0.001,1017.430,0.465,25.104
152.105,-0.494,-0.237,3.233,-0.057,-0.004,0.001,1017.440,0.285,25.153
152.408,-0.499,-0.234,3.243,-0.056,-0.004,0.001,1017.500,0.021,25.165
152.708,-0.501,-0.235,3.256,-0.057,-0.004,0.002,1017.460,0.127,25.168
153.009,-0.503,-0.236,3.269,-0.056,-0.004,0.002,1017.450,0.190,25.178
153.310,-0.505,-0.236,3.281,-0.056,-0.004,0.002,1017.450,0.011,25.176
153.610,-0.509,-0.235,3.290,-0.056,-0.004,0.002,1017.450,0.370,25.183
153.908,-0.512,-0.235,3.301,-0.056,-0.005,0.002,1017.470,0.148,25.189
154.209,-0.515,-0.235,3.312,-0.056,-0.005,0.003,1017.450,-0.021,25.191
154.512,-0.515,-0.238,3.318,-0.056,-0.005,0.003,1017.450,-0.021,25.183
155.018,-0.521,-0.244,3.321,-0.057,-0.004,0.003,1017.440,0.190,25.119
155.319,-0.522,-0.248,3.321,-0.057,-0.004,0.004,1017.460,0.063,25.163
155.624,-0.524,-0.249,3.336,-0.057,-0.005,0.004,1017.460,0.053,25.171
155.926,-0.526,-0.249,3.343,-0.057,-0.005,0.005,1017.490,0.190,25.168
156.227,-0.529,-0.251,3.352,-0.058,-0.005,0.005,1017.450,0.063,25.153
156.528,-0.533,-0.251,3.361,-0.057,-0.005,0.005,1017.470,0.032,25.155
156.830,-0.537,-0.251,3.372,-0.057,-0.006,0.006,1017.430,0.011,25.155
157.131,-0.540,-0.251,3.385,-0.057,-0.006,0.006,1017.470,0.032,25.168
157.435,-0.541,-0.252,3.392,-0.056,-0.006,0.006,1017.450,0.190,25.171
157.735,-0.544,-0.255,3.401,-0.056,-0.007,0.006,1017.460,0.106,25.160
158.241,-0.544,-0.254,3.411,-0.057,-0.006,0.006,1017.470,0.074,25.099
158.542,-0.546,-0.256,3.419,-0.057,-0.007,0.006,1017.440,0.190,25.129
158.842,-0.550,-0.255,3.428,-0.056,-0.007,0.006,1017.450,0.211,25.140
159.142,-0.554,-0.257,3.437,-0.056,-0.006,0.007,1017.470,0.201,25.142
159.443,-0.559,-0.256,3.445,-0.057,-0.006,0.007,1017.460,0.169,25.142
159.741,-0.559,-0.258,3.451,-0.057,-0.006,0.007,1017.470,0.201,25.160
160.041,-0.562,-0.255,3.460,-0.058,-0.005,0.008,1017.480,-0.042,25.145
160.345,-0.562,-0.257,3.467,-0.058,-0.005,0.008,1017.450,0.032,25.150
160.644,-0.562,-0.258,3.475,-0.058,-0.005,0.008,1017.450,0.243,25.135
160.943,-0.564,-0.259,3.471,-0.058,-0.005,0.009,1017.450,0.338,25.132
161.446,-0.564,-0.260,3.485,-0.059,-0.005,0.010,1017.450,0.190,25.070
161.747,-0.564,-0.263,3.493,-0.059,-0.005,0.010,1017.470,0.201,25.109
162.047,-0.565,-0.263,3.499,-0.059,-0.005,0.010,1017.450,0.042,25.114
162.349,-0.566,-0.267,3.507,-0.059,-0.006,0.010,1017.460,0.317,25.114
162.652,-0.568,-0.270,3.511,-0.059,-0.006,0.010,1017.460,-0.021,25.106
162.956,-0.570,-0.274,3.520,-0.059,-0.006,0.010,1017.440,0.222,25.104
163.256,-0.572,-0.275,3.527,-0.059,-0.006,0.010,1017.450,0.296,25.114
163.557,-0.574,-0.276,3.528,-0.060,-0.006,0.010,1017.440,0.349,25.109
163.853,-0.573,-0.279,3.534,-0.060,-0.006,0.010,1017.470,0.391,25.106
164.154,-0.575,-0.280,3.542,-0.060,-0.006,0.010,1017.440,0.169,25.106
164.620,-0.576,-0.282,3.547,-0.060,-0.006,0.010,1017.430,0.317,25.050
164.917,-0.577,-0.282,3.551,-0.060,-0.006,0.011,1017.420,0.444,25.086
165.217,-0.579,-0.284,3.561,-0.060,-0.006,0.011,1017.480,0.201,25.096
165.517,-0.579,-0.286,3.568,-0.061,-0.006,0.011,1017.480,0.317,25.104
165.817,-0.583,-0.288,3.578,-0.061,-0.006,0.011,1017.460,0.169,25.109
166.115,-0.585,-0.290,3.586,-0.062,-0.006,0.011,1017.430,0.169,25.101
166.413,-0.585,-0.293,3.590,-0.062,-0.006,0.012,1017.470,-0.021,25.101
166.713,-0.586,-0.297,3.597,-0.062,-0.006,0.012,1017.450,0.085,25.099
167.015,-0.590,-0.299,3.608,-0.062,-0.006,0.012,1017.450,0.127,25.091
167.312,-0.593,-0.302,3.616,-0.063,-0.006,0.012,1017.470,0.042,25.088
167.825,-0.595,-0.305,3.630,-0.063,-0.006,0.011,1017.460,0.433,25.027
168.128,-0.595,-0.308,3.638,-0.063,-0.006,0.011,1017.470,0.137,25.055
168.428,-0.599,-0.312,3.642,-0.063,-0.006,0.011,1017.450,0.507,25.065
168.727,-0.601,-0.312,3.649,-0.063,-0.006,0.011,1017.440,0.222,25.070
169.025,-0.603,-0.316,3.656,-0.063,-0.007,0.011,1017.460,0.201,25.073
169.323,-0.606,-0.318,3.661,-0.063,-0.007,0.011,1017.430,0.085,25.078
169.623,-0.610,-0.318,3.672,-0.063,-0.007,0.012,1017.480,0.011,25.083
169.921,-0.613,-0.316,3.680,-0.063,-0.007,0.012,1017.480,0.000,25.078
170.213,-0.614,-0.322,3.687,-0.063,-0.007,0.012,1017.460,0.201,25.086
170.512,-0.617,-0.327,3.696,-0.063,-0.007,0.013,1017.470,0.085,25.076
171.020,-0.619,-0.333,3.710,-0.063,-0.007,0.012,1017.450,0.233,25.017
171.318,-0.621,-0.336,3.712,-0.063,-0.007,0.013,1017.470,0.550,25.048
171.620,-0.621,-0.339,3.717,-0.063,-0.007,0.013,1017.430,0.254,25.050
171.914,-0.625,-0.341,3.726,-0.063,-0.007,0.013,1017.440,0.275,25.058
172.214,-0.628,-0.346,3.733,-0.063,-0.007,0.014,1017.450,0.201,25.065
172.511,-0.634,-0.348,3.739,-0.064,-0.007,0.014,1017.450,0.201,25.058
172.812,-0.634,-0.352,3.745,-0.064,-0.006,0.014,1017.450,0.317,25.048
173.111,-0.635,-0.355,3.748,-0.064,-0.006,0.014,1017.440,0.338,25.050
173.413,-0.640,-0.359,3.757,-0.065,-0.006,0.014,1017.450,0.402,25.045
173.713,-0.645,-0.360,3.765,-0.065,-0.006,0.014,1017.440,0.275,25.050
174.212,-0.650,-0.360,3.777,-0.065,-0.005,0.015,1017.430,0.454,24.986
174.513,-0.652,-0.360,3.785,-0.065,-0.006,0.015,1017.460,0.328,25.019
174.813,-0.653,-0.363,3.789,-0.065,-0.006,0.015,1017.460,0.137,25.029
175.114,-0.657,-0.365,3.799,-0.065,-0.006,0.015,1017.440,0.159,25.048
175.411,-0.660,-0.368,3.807,-0.065,-0.007,0.015,1017.440,0.106,25.052
175.708,-0.661,-0.370,3.814,-0.065,-0.007,0.015,1017.460,0.222,25.048
176.009,-0.663,-0.372,3.819,-0.065,-0.006,0.015,1017.460,0.137,25.045
176.310,-0.664,-0.373,3.824,-0.066,-0.006,0.016,1017.450,0.201,25.042
176.609,-0.665,-0.376,3.832,-0.066,-0.006,0.016,1017.460,0.243,25.045
176.908,-0.671,-0.375,3.842,-0.065,-0.006,0.016,1017.440,0.201,25.045
177.415,-0.673,-0.385,3.857,-0.065,-0.006,0.017,1017.450,0.317,24.978
177.715,-0.677,-0.384,3.866,-0.065,-0.006,0.018,1017.430,0.148,25.014
178.016,-0.681,-0.381,3.872,-0.065,-0.006,0.018,1017.460,0.095,25.027
178.317,-0.682,-0.385,3.879,-0.065,-0.006,0.019,1017.450,0.148,25.027
178.617,-0.685,-0.389,3.887,-0.065,-0.006,0.019,1017.440,0.444,25.032
178.919,-0.688,-0.391,3.894,-0.065,-0.006,0.019,1017.460,0.264,25.029
179.220,-0.691,-0.392,3.900,-0.065,-0.007,0.019,1017.430,0.328,25.027
179.519,-0.693,-0.393,3.909,-0.066,-0.007,0.020,1017.430,0.486,25.029
179.818,-0.695,-0.395,3.917,-0.065,-0.007,0.020,1017.440,0.211,25.029
180.117,-0.696,-0.398,3.924,-0.065,-0.007,0.020,1017.450,0.243,25.029
180.588,-0.697,-0.398,3.934,-0.065,-0.008,0.020,1017.420,0.402,24.971
180.889,-0.699,-0.399,3.944,-0.065,-0.008,0.020,1017.420,0.433,25.009
181.190,-0.699,-0.400,3.953,-0.065,-0.008,0.020,1017.430,0.349,25.017
181.487,-0.700,-0.402,3.961,-0.066,-0.008,0.021,1017.450,0.243,25.022
181.786,-0.701,-0.404,3.967,-0.066,-0.008,0.021,1017.440,0.275,25.022
182.086,-0.703,-0.405,3.977,-0.065,-0.008,0.021,1017.460,0.592,25.022
182.385,-0.704,-0.408,3.985,-0.065,-0.009,0.021,1017.430,0.201,25.019
182.684,-0.708,-0.408,3.996,-0.065,-0.009,0.022,1017.420,0.486,25.019
182.985,-0.710,-0.410,4.004,-0.065,-0.009,0.022,1017.460,0.402,25.022
183.286,-0.717,-0.407,4.013,-0.065,-0.009,0.022,1017.430,0.476,25.022
183.795,-0.718,-0.406,4.027,-0.065,-0.010,0.023,1017.430,0.645,24.958
184.101,-0.721,-0.404,4.038,-0.064,-0.010,0.024,1017.400,0.349,24.999
184.398,-0.724,-0.403,4.046,-0.065,-0.009,0.024,1017.430,0.602,25.009
184.696,-0.724,-0.402,4.052,-0.064,-0.010,0.024,1017.420,0.465,25.011
184.994,-0.725,-0.398,4.043,-0.065,-0.010,0.024,1017.410,0.317,25.011
185.293,-0.725,-0.400,4.053,-0.065,-0.010,0.024,1017.430,0.222,25.022
185.593,-0.725,-0.401,4.067,-0.065,-0.010,0.024,1017.430,0.486,25.027
185.890,-0.729,-0.403,4.086,-0.065,-0.010,0.025,1017.410,0.476,25.032
186.187,-0.733,-0.402,4.100,-0.065,-0.010,0.025,1017.430,0.338,25.029
186.487,-0.737,-0.404,4.105,-0.066,-0.010,0.026,1017.410,0.412,25.027
186.991,-0.741,-0.397,4.079,-0.067,-0.009,0.026,1017.430,0.349,24.978
187.291,-0.741,-0.399,4.089,-0.067,-0.010,0.026,1017.440,0.507,25.004
187.590,-0.744,-0.401,4.099,-0.067,-0.010,0.026,1017.450,0.571,25.024
187.887,-0.746,-0.403,4.112,-0.068,-0.010,0.026,1017.450,0.518,25.019
188.188,-0.749,-0.405,4.120,-0.068,-0.009,0.027,1017.440,0.497,25.024
188.487,-0.753,-0.404,4.131,-0.068,-0.009,0.027,1017.450,0.391,25.024
188.788,-0.759,-0.401,4.141,-0.068,-0.009,0.027,1017.440,0.423,25.009
189.086,-0.761,-0.401,4.154,-0.068,-0.010,0.027,1017.460,0.412,25.006
189.389,-0.761,-0.403,4.158,-0.068,-0.009,0.027,1017.460,0.233,25.006
189.688,-0.761,-0.403,4.164,-0.068,-0.010,0.027,1017.420,0.444,25.004
190.187,-0.764,-0.404,4.175,-0.068,-0.009,0.028,1017.450,0.402,24.958
190.487,-0.762,-0.403,4.179,-0.068,-0.009,0.028,1017.470,0.159,24.989
190.788,-0.763,-0.403,4.184,-0.068,-0.009,0.028,1017.470,0.328,25.001
191.088,-0.809,-0.438,4.187,-0.069,-0.013,0.052,1017.460,0.233,25.004
191.380,-1.112,-0.511,4.209,-0.067,-0.023,0.088,1017.420,0.539,25.011
191.677,-1.114,-0.514,4.216,-0.067,-0.024,0.088,1017.450,0.423,25.027
191.976,-1.113,-0.515,4.220,-0.067,-0.024,0.088,1017.440,0.307,25.022
192.274,-1.111,-0.517,4.236,-0.067,-0.024,0.089,1017.440,0.264,25.037
192.573,-1.108,-0.519,4.246,-0.067,-0.024,0.090,1017.420,0.507,25.040
192.874,-1.107,-0.520,4.240,-0.067,-0.024,0.090,1017.450,0.275,25.040
193.376,-1.101,-0.521,4.276,-0.067,-0.025,0.090,1017.430,0.476,24.986
193.674,-1.101,-0.524,4.276,-0.066,-0.025,0.090,1017.390,0.359,25.029
193.972,-1.103,-0.527,4.282,-0.066,-0.025,0.091,1017.420,0.497,25.040
194.270,-1.101,-0.527,4.291,-0.066,-0.026,0.091,1017.420,0.476,25.048
194.567,-1.101,-0.529,4.299,-0.066,-0.026,0.092,1017.450,0.095,25.052
194.866,-1.105,-0.527,4.309,-0.066,-0.026,0.092,1017.420,0.539,25.055
195.165,-1.106,-0.528,4.320,-0.066,-0.026,0.093,1017.430,0.602,25.058
195.462,-1.106,-0.529,4.325,-0.067,-0.025,0.093,1017.430,0.560,25.060
195.760,-1.105,-0.532,4.324,-0.067,-0.026,0.093,1017.450,0.222,25.058
196.057,-1.104,-0.532,4.328,-0.066,-0.026,0.093,1017.430,0.359,25.068
196.527,-1.103,-0.537,4.342,-0.067,-0.026,0.093,1017.440,0.486,25.017
196.827,-1.101,-0.540,4.349,-0.067,-0.027,0.094,1017.440,0.412,25.048
197.124,-1.099,-0.546,4.360,-0.068,-0.027,0.094,1017.490,0.106,25.055
197.421,-1.097,-0.551,4.370,-0.067,-0.027,0.094,1017.440,0.317,25.052
197.719,-1.098,-0.553,4.376,-0.068,-0.027,0.094,1017.460,0.328,25.045
198.018,-1.096,-0.556,4.383,-0.068,-0.027,0.095,1017.470,0.233,25.040
198.315,-1.095,-0.557,4.392,-0.068,-0.028,0.095,1017.440,0.233,25.045
198.611,-1.092,-0.560,4.399,-0.069,-0.028,0.095,1017.410,0.222,25.032
198.909,-1.088,-0.563,4.407,-0.070,-0.028,0.095,1017.460,0.201,25.032
199.206,-1.087,-0.564,4.412,-0.070,-0.028,0.095,1017.440,0.233,25.029
199.702,-1.083,-0.565,4.422,-0.071,-0.028,0.095,1017.440,0.317,24.978
200.004,-1.081,-0.567,4.428,-0.071,-0.028,0.095,1017.440,0.465,25.011
200.302,-1.083,-0.568,4.437,-0.071,-0.028,0.095,1017.450,0.391,25.024
200.599,-1.081,-0.572,4.444,-0.071,-0.029,0.095,1017.410,0.571,25.029
200.897,-1.081,-0.578,4.454,-0.071,-0.029,0.095,1017.450,0.201,25.037
201.194,-1.079,-0.582,4.461,-0.071,-0.029,0.095,1017.430,0.465,25.029
201.491,-1.077,-0.587,4.471,-0.071,-0.030,0.096,1017.480,0.264,25.035
201.793,-1.076,-0.589,4.478,-0.071,-0.029,0.096,1017.430,0.454,25.035
202.092,-1.075,-0.592,4.486,-0.071,-0.029,0.096,1017.450,0.444,25.035
202.389,-1.078,-0.589,4.496,-0.071,-0.029,0.096,1017.430,0.497,25.040
202.881,-1.082,-0.590,4.510,-0.072,-0.029,0.097,1017.440,0.518,24.986
203.180,-1.082,-0.594,4.517,-0.072,-0.029,0.097,1017.420,0.243,25.022
203.479,-1.080,-0.595,4.521,-0.072,-0.028,0.098,1017.420,0.433,25.032
203.781,-1.078,-0.598,4.527,-0.072,-0.028,0.098,1017.440,0.507,25.035
204.079,-1.078,-0.602,4.535,-0.072,-0.029,0.098,1017.430,0.243,25.032
204.376,-1.077,-0.605,4.543,-0.071,-0.029,0.098,1017.430,0.222,25.045
204.674,-1.072,-0.607,4.553,-0.071,-0.029,0.099,1017.450,0.571,25.042
204.973,-1.071,-0.607,4.563,-0.071,-0.029,0.099,1017.420,0.476,25.037
205.275,-1.067,-0.607,4.569,-0.071,-0.029,0.100,1017.440,0.402,25.035
205.574,-1.063,-0.608,4.576,-0.071,-0.029,0.100,1017.440,0.412,25.035
206.068,-1.063,-0.613,4.588,-0.071,-0.029,0.100,1017.460,0.233,24.983
206.362,-1.064,-0.615,4.597,-0.071,-0.029,0.101,1017.460,0.127,25.022
206.658,-1.063,-0.618,4.600,-0.071,-0.029,0.101,1017.450,0.476,25.029
206.955,-1.063,-0.620,4.608,-0.070,-0.029,0.101,1017.440,0.581,25.035
207.246,-1.062,-0.623,4.614,-0.070,-0.029,0.101,1017.450,0.275,25.045
207.543,-1.059,-0.623,4.618,-0.070,-0.029,0.102,1017.440,0.359,25.042
207.838,-1.059,-0.626,4.624,-0.070,-0.029,0.102,1017.450,0.243,25.042
208.135,-1.058,-0.627,4.631,-0.070,-0.029,0.102,1017.440,0.254,25.042
208.431,-1.056,-0.630,4.637,-0.071,-0.029,0.102,1017.450,0.201,25.035
208.733,-1.053,-0.629,4.643,-0.071,-0.029,0.103,1017.450,0.159,25.037
209.225,-1.051,-0.629,4.662,-0.072,-0.029,0.103,1017.440,0.307,24.973
209.522,-1.048,-0.633,4.669,-0.072,-0.029,0.104,1017.420,0.676,25.011
209.820,-1.047,-0.634,4.676,-0.072,-0.029,0.104,1017.440,0.391,25.024
210.115,-1.049,-0.637,4.682,-0.072,-0.029,0.105,1017.450,0.539,25.017
210.411,-1.047,-0.637,4.688,-0.072,-0.029,0.105,1017.460,0.285,25.029
210.707,-1.048,-0.637,4.696,-0.072,-0.029,0.105,1017.440,0.169,25.032
211.001,-1.053,-0.634,4.707,-0.073,-0.029,0.105,1017.430,0.285,25.035
211.299,-1.055,-0.637,4.717,-0.072,-0.030,0.105,1017.450,0.243,25.027
211.593,-1.055,-0.640,4.724,-0.072,-0.030,0.105,1017.450,0.243,25.032
211.889,-1.051,-0.643,4.732,-0.072,-0.030,0.105,1017.460,0.211,25.032
