time,accX,accY,accZ,gyrX,gyrY,gyrZ,pres,alt,temp
13.375,-0.064,0.046,0.092,0.021,-0.011,0.018,1017.440,0.063,25.407
13.676,-0.067,0.043,0.099,0.021,-0.011,0.019,1017.420,0.000,25.414
13.968,-0.068,0.041,0.100,0.021,-0.010,0.019,1017.410,0.074,25.422
14.272,-0.068,0.044,0.106,0.021,-0.010,0.019,1017.430,-0.127,25.420
14.572,-0.070,0.046,0.107,0.021,-0.010,0.019,1017.430,-0.296,25.412
14.872,-0.069,0.048,0.106,0.021,-0.010,0.020,1017.450,-0.042,25.412
15.172,-0.071,0.048,0.104,0.021,-0.009,0.020,1017.430,-0.042,25.399
15.471,-0.072,0.052,0.107,0.021,-0.010,0.020,1017.410,0.159,25.386
15.771,-0.072,0.056,0.108,0.021,-0.010,0.020,1017.440,0.085,25.386
16.077,-0.073,0.057,0.114,0.022,-0.010,0.020,1017.430,-0.106,25.386
16.375,-0.076,0.058,0.118,0.022,-0.009,0.020,1017.430,0.116,25.389
16.881,-0.075,0.060,0.119,0.021,-0.009,0.020,1017.430,-0.211,25.335
17.181,-0.076,0.059,0.119,0.021,-0.009,0.020,1017.420,0.032,25.376
17.481,-0.080,0.059,0.117,0.021,-0.009,0.020,1017.440,0.000,25.391
17.775,-0.082,0.059,0.117,0.021,-0.009,0.019,1017.450,0.063,25.394
18.080,-0.081,0.061,0.115,0.021,-0.008,0.019,1017.440,0.032,25.399
18.380,-0.083,0.062,0.112,0.021,-0.008,0.019,1017.440,0.000,25.394
18.674,-0.084,0.062,0.110,0.020,-0.008,0.019,1017.420,-0.254,25.394
18.984,-0.083,0.063,0.115,0.021,-0.008,0.019,1017.440,-0.233,25.396
19.283,-0.084,0.062,0.120,0.020,-0.008,0.019,1017.410,0.032,25.399
19.582,-0.085,0.064,0.123,0.020,-0.008,0.019,1017.440,-0.127,25.404
20.047,-0.086,0.067,0.130,0.020,-0.008,0.019,1017.430,-0.042,25.350
20.350,-0.087,0.066,0.132,0.020,-0.008,0.020,1017.470,-0.211,25.381
20.651,-0.088,0.070,0.134,0.020,-0.008,0.020,1017.470,-0.338,25.394
20.949,-0.088,0.069,0.142,0.020,-0.009,0.020,1017.450,-0.169,25.389
21.261,-0.088,0.072,0.146,0.020,-0.009,0.020,1017.440,-0.190,25.386
21.560,-0.090,0.072,0.148,0.019,-0.008,0.021,1017.440,-0.063,25.391
21.862,-0.093,0.072,0.151,0.019,-0.008,0.021,1017.430,-0.359,25.381
22.165,-0.095,0.073,0.158,0.019,-0.008,0.021,1017.440,-0.380,25.384
22.465,-0.095,0.074,0.164,0.019,-0.008,0.021,1017.470,-0.296,25.389
22.764,-0.098,0.077,0.167,0.018,-0.007,0.021,1017.450,-0.106,25.386
23.266,-0.094,0.080,0.181,0.018,-0.007,0.021,1017.440,-0.254,25.327
23.568,-0.096,0.080,0.183,0.018,-0.007,0.021,1017.440,-0.063,25.368
23.871,-0.097,0.081,0.185,0.017,-0.007,0.021,1017.460,-0.275,25.378
24.173,-0.096,0.082,0.191,0.017,-0.007,0.020,1017.470,-0.021,25.378
24.473,-0.097,0.083,0.192,0.017,-0.007,0.020,1017.470,-0.042,25.386
24.775,-0.099,0.084,0.193,0.017,-0.007,0.020,1017.440,-0.148,25.386
25.080,-0.101,0.082,0.197,0.017,-0.007,0.020,1017.440,-0.042,25.389
25.379,-0.103,0.085,0.202,0.017,-0.007,0.020,1017.440,-0.085,25.381
25.681,-0.102,0.087,0.205,0.017,-0.008,0.020,1017.410,0.106,25.378
25.980,-0.103,0.089,0.208,0.018,-0.008,0.021,1017.450,-0.444,25.381
26.481,-0.108,0.086,0.214,0.017,-0.008,0.020,1017.420,-0.042,25.307
26.788,-0.105,0.086,0.223,0.017,-0.008,0.020,1017.430,0.021,25.355
27.088,-0.106,0.086,0.230,0.017,-0.008,0.020,1017.410,-0.254,25.361
27.389,-0.104,0.087,0.237,0.017,-0.008,0.019,1017.440,0.106,25.371
27.689,-0.106,0.089,0.240,0.017,-0.008,0.019,1017.450,-0.233,25.368
27.989,-0.105,0.092,0.245,0.016,-0.008,0.019,1017.440,-0.127,25.373
28.290,-0.108,0.093,0.248,0.016,-0.008,0.018,1017.440,-0.106,25.368
28.588,-0.110,0.096,0.252,0.016,-0.008,0.018,1017.440,-0.338,25.378
28.889,-0.108,0.096,0.259,0.016,-0.008,0.018,1017.460,-0.254,25.376
29.189,-0.111,0.094,0.270,0.016,-0.007,0.019,1017.440,0.085,25.368
29.690,-0.111,0.097,0.278,0.015,-0.007,0.019,1017.450,-0.085,25.319
29.991,-0.111,0.099,0.285,0.015,-0.007,0.018,1017.450,-0.063,25.348
30.293,-0.115,0.099,0.289,0.015,-0.007,0.019,1017.440,-0.063,25.353
30.594,-0.114,0.100,0.293,0.015,-0.007,0.019,1017.450,0.021,25.361
30.892,-0.116,0.100,0.297,0.015,-0.006,0.018,1017.460,-0.211,25.355
31.190,-0.115,0.106,0.301,0.014,-0.006,0.018,1017.460,-0.063,25.355
31.489,-0.115,0.105,0.309,0.014,-0.006,0.018,1017.440,-0.169,25.350
31.789,-0.115,0.102,0.314,0.014,-0.006,0.018,1017.440,-0.148,25.353
32.093,-0.111,0.102,0.323,0.014,-0.006,0.019,1017.440,0.000,25.348
32.385,-0.111,0.105,0.327,0.014,-0.007,0.019,1017.440,-0.254,25.358
32.891,-0.112,0.107,0.336,0.014,-0.007,0.019,1017.460,-0.063,25.299
33.191,-0.114,0.106,0.340,0.014,-0.006,0.019,1017.460,-0.380,25.330
33.489,-0.114,0.109,0.344,0.013,-0.006,0.019,1017.450,-0.233,25.345
33.787,-0.116,0.111,0.349,0.013,-0.005,0.019,1017.470,-0.338,25.345
34.084,-0.117,0.112,0.351,0.013,-0.005,0.018,1017.430,-0.444,25.345
34.383,-0.119,0.114,0.355,0.013,-0.005,0.018,1017.450,-0.380,25.345
34.681,-0.119,0.117,0.358,0.013,-0.005,0.019,1017.430,-0.127,25.350
34.978,-0.121,0.121,0.361,0.014,-0.005,0.019,1017.440,-0.254,25.348
35.278,-0.124,0.118,0.371,0.014,-0.005,0.019,1017.440,-0.296,25.343
35.581,-0.122,0.118,0.374,0.014,-0.006,0.018,1017.440,-0.063,25.327
36.052,-0.120,0.123,0.381,0.014,-0.006,0.019,1017.470,-0.402,25.276
36.352,-0.120,0.126,0.386,0.014,-0.006,0.019,1017.450,-0.317,25.314
36.651,-0.121,0.126,0.392,0.014,-0.005,0.019,1017.450,-0.254,25.335
36.949,-0.118,0.129,0.401,0.014,-0.005,0.019,1017.470,-0.359,25.335
37.245,-0.120,0.126,0.409,0.014,-0.005,0.019,1017.460,-0.211,25.340
37.538,-0.123,0.126,0.415,0.014,-0.005,0.020,1017.460,-0.275,25.343
37.836,-0.123,0.129,0.420,0.015,-0.005,0.020,1017.460,-0.296,25.350
38.135,-0.126,0.129,0.421,0.015,-0.005,0.021,1017.480,-0.296,25.343
38.435,-0.124,0.128,0.428,0.015,-0.005,0.021,1017.470,-0.296,25.340
38.732,-0.126,0.129,0.432,0.016,-0.005,0.021,1017.430,-0.127,25.340
39.238,-0.128,0.129,0.434,0.016,-0.005,0.021,1017.460,-0.127,25.278
39.538,-0.127,0.131,0.438,0.016,-0.005,0.021,1017.430,-0.254,25.312
39.836,-0.130,0.131,0.440,0.016,-0.005,0.021,1017.460,-0.211,25.325
40.135,-0.130,0.134,0.444,0.016,-0.004,0.021,1017.450,-0.190,25.335
40.433,-0.131,0.135,0.450,0.016,-0.004,0.021,1017.440,-0.211,25.335
40.731,-0.130,0.133,0.455,0.017,-0.005,0.021,1017.480,-0.211,25.332
41.033,-0.130,0.133,0.463,0.017,-0.005,0.021,1017.430,-0.085,25.332
41.333,-0.128,0.135,0.469,0.017,-0.005,0.021,1017.440,-0.148,25.340
41.631,-0.132,0.132,0.476,0.017,-0.005,0.021,1017.430,-0.127,25.343
41.930,-0.131,0.129,0.480,0.017,-0.005,0.022,1017.460,-0.486,25.332
42.427,-0.133,0.127,0.493,0.016,-0.004,0.022,1017.440,-0.106,25.268
42.729,-0.135,0.128,0.500,0.016,-0.005,0.022,1017.440,-0.127,25.299
43.027,-0.136,0.130,0.499,0.016,-0.005,0.022,1017.450,-0.106,25.312
43.327,-0.138,0.129,0.502,0.016,-0.005,0.023,1017.450,-0.211,25.312
43.625,-0.141,0.129,0.504,0.016,-0.005,0.023,1017.470,-0.359,25.314
43.924,-0.143,0.127,0.512,0.017,-0.005,0.023,1017.460,-0.465,25.309
44.223,-0.145,0.123,0.522,0.016,-0.004,0.023,1017.450,0.106,25.317
44.519,-0.147,0.125,0.525,0.016,-0.004,0.024,1017.450,-0.042,25.314
44.817,-0.150,0.127,0.529,0.016,-0.004,0.023,1017.450,-0.042,25.309
45.117,-0.148,0.127,0.532,0.015,-0.004,0.023,1017.430,0.000,25.314
45.610,-0.148,0.126,0.542,0.015,-0.004,0.023,1017.420,0.180,25.253
45.907,-0.145,0.128,0.549,0.015,-0.004,0.023,1017.460,-0.254,25.291
46.205,-0.146,0.129,0.552,0.015,-0.004,0.023,1017.440,-0.085,25.299
46.508,-0.148,0.129,0.558,0.015,-0.004,0.024,1017.440,-0.211,25.302
46.806,-0.148,0.129,0.564,0.016,-0.004,0.024,1017.430,-0.190,25.299
47.105,-0.152,0.129,0.570,0.016,-0.004,0.024,1017.460,-0.169,25.299
47.403,-0.151,0.130,0.577,0.016,-0.004,0.024,1017.450,-0.148,25.299
47.702,-0.149,0.131,0.583,0.015,-0.004,0.024,1017.440,-0.211,25.302
48.004,-0.147,0.133,0.589,0.015,-0.004,0.025,1017.470,-0.127,25.299
48.303,-0.145,0.133,0.596,0.014,-0.004,0.025,1017.420,-0.211,25.302
48.809,-0.143,0.134,0.607,0.015,-0.004,0.025,1017.450,0.000,25.240
49.103,-0.142,0.134,0.614,0.015,-0.004,0.025,1017.480,-0.169,25.286
49.402,-0.144,0.131,0.623,0.015,-0.004,0.025,1017.410,-0.233,25.286
49.700,-0.145,0.130,0.631,0.015,-0.004,0.025,1017.470,-0.465,25.294
49.994,-0.144,0.131,0.638,0.015,-0.004,0.025,1017.450,-0.338,25.296
50.292,-0.144,0.132,0.643,0.016,-0.004,0.025,1017.450,-0.169,25.291
50.590,-0.141,0.133,0.652,0.016,-0.004,0.025,1017.440,-0.063,25.291
50.890,-0.139,0.135,0.657,0.015,-0.004,0.025,1017.440,-0.359,25.296
51.189,-0.138,0.135,0.659,0.016,-0.005,0.025,1017.480,-0.317,25.296
51.492,-0.138,0.135,0.665,0.016,-0.004,0.025,1017.450,-0.296,25.291
51.960,-0.142,0.131,0.668,0.016,-0.004,0.025,1017.430,0.085,25.245
52.258,-0.139,0.132,0.676,0.015,-0.004,0.025,1017.440,-0.106,25.281
52.554,-0.138,0.135,0.679,0.015,-0.004,0.025,1017.470,-0.190,25.291
52.852,-0.135,0.137,0.687,0.014,-0.004,0.025,1017.440,-0.148,25.289
53.149,-0.136,0.136,0.694,0.015,-0.003,0.025,1017.450,-0.296,25.291
53.447,-0.134,0.138,0.701,0.015,-0.003,0.025,1017.480,-0.254,25.289
53.746,-0.134,0.139,0.709,0.015,-0.003,0.025,1017.470,-0.254,25.284
54.044,-0.134,0.140,0.715,0.015,-0.003,0.025,1017.450,-0.169,25.284
54.343,-0.133,0.139,0.720,0.016,-0.004,0.025,1017.430,-0.233,25.286
54.641,-0.133,0.139,0.722,0.016,-0.004,0.025,1017.450,-0.233,25.286
55.142,-0.133,0.138,0.730,0.016,-0.004,0.026,1017.420,-0.127,25.225
55.439,-0.130,0.140,0.736,0.016,-0.003,0.026,1017.430,-0.021,25.266
55.739,-0.129,0.140,0.735,0.016,-0.003,0.026,1017.430,-0.211,25.273
56.040,-0.130,0.140,0.736,0.016,-0.003,0.026,1017.460,0.000,25.286
56.327,-0.131,0.142,0.740,0.016,-0.003,0.026,1017.470,-0.296,25.281
56.625,-0.132,0.144,0.750,0.015,-0.004,0.027,1017.430,0.127,25.284
56.928,-0.133,0.143,0.755,0.016,-0.003,0.027,1017.440,0.148,25.281
57.227,-0.130,0.146,0.763,0.016,-0.004,0.027,1017.410,-0.169,25.281
57.525,-0.126,0.149,0.770,0.016,-0.004,0.027,1017.450,-0.402,25.273
57.823,-0.127,0.150,0.772,0.017,-0.004,0.027,1017.450,-0.254,25.276
58.327,-0.131,0.152,0.780,0.017,-0.004,0.027,1017.420,-0.085,25.207
58.631,-0.133,0.154,0.781,0.017,-0.004,0.027,1017.440,-0.211,25.245
58.932,-0.131,0.156,0.787,0.017,-0.004,0.027,1017.450,-0.127,25.260
59.231,-0.128,0.157,0.795,0.017,-0.004,0.027,1017.470,-0.254,25.266
59.530,-0.127,0.159,0.800,0.016,-0.004,0.028,1017.460,-0.148,25.268
59.827,-0.127,0.157,0.806,0.017,-0.004,0.028,1017.470,-0.148,25.278
60.125,-0.128,0.160,0.809,0.017,-0.004,0.028,1017.440,-0.169,25.273
60.421,-0.128,0.159,0.816,0.017,-0.004,0.029,1017.440,-0.275,25.278
60.720,-0.131,0.156,0.820,0.017,-0.003,0.029,1017.450,-0.233,25.276
61.015,-0.133,0.157,0.823,0.017,-0.003,0.029,1017.450,-0.254,25.278
61.518,-0.133,0.155,0.824,0.017,-0.003,0.030,1017.430,-0.190,25.219
61.818,-0.131,0.155,0.822,0.017,-0.003,0.030,1017.450,0.021,25.248
62.118,-0.130,0.158,0.818,0.017,-0.003,0.030,1017.450,-0.275,25.250
62.421,-0.129,0.161,0.823,0.018,-0.003,0.029,1017.470,-0.423,25.255
62.720,-0.130,0.165,0.826,0.018,-0.003,0.030,1017.460,-0.444,25.263
63.018,-0.130,0.168,0.828,0.018,-0.003,0.030,1017.450,-0.169,25.268
63.313,-0.130,0.169,0.831,0.017,-0.003,0.030,1017.470,-0.402,25.268
63.613,-0.130,0.173,0.834,0.017,-0.002,0.029,1017.450,-0.317,25.273
63.916,-0.131,0.173,0.837,0.017,-0.003,0.029,1017.430,-0.296,25.271
64.214,-0.131,0.173,0.843,0.017,-0.003,0.029,1017.440,-0.106,25.284
64.724,-0.133,0.176,0.844,0.018,-0.003,0.029,1017.430,-0.085,25.212
65.024,-0.136,0.175,0.844,0.018,-0.003,0.029,1017.480,-0.380,25.253
65.320,-0.135,0.177,0.844,0.018,-0.003,0.029,1017.450,-0.233,25.268
65.617,-0.138,0.175,0.846,0.018,-0.003,0.029,1017.470,-0.317,25.266
65.912,-0.139,0.176,0.846,0.018,-0.004,0.029,1017.450,-0.317,25.273
66.208,-0.136,0.178,0.853,0.018,-0.004,0.028,1017.460,-0.275,25.266
66.507,-0.138,0.178,0.856,0.019,-0.003,0.028,1017.430,-0.127,25.266
66.807,-0.139,0.177,0.861,0.019,-0.003,0.029,1017.450,-0.233,25.263
67.105,-0.139,0.179,0.865,0.018,-0.003,0.029,1017.460,-0.169,25.255
67.408,-0.139,0.179,0.870,0.018,-0.003,0.029,1017.450,-0.254,25.255
67.883,-0.141,0.176,0.880,0.018,-0.003,0.029,1017.420,0.148,25.207
68.182,-0.140,0.178,0.884,0.018,-0.002,0.029,1017.460,-0.169,25.245
68.482,-0.143,0.178,0.888,0.018,-0.002,0.029,1017.490,-0.211,25.253
68.780,-0.137,0.179,0.894,0.018,-0.002,0.030,1017.440,-0.296,25.258
69.079,-0.138,0.179,0.895,0.018,-0.002,0.030,1017.470,-0.190,25.258
69.374,-0.141,0.177,0.900,0.019,-0.002,0.030,1017.440,0.106,25.266
69.669,-0.141,0.176,0.906,0.019,-0.002,0.030,1017.450,0.011,25.260
69.969,-0.143,0.175,0.911,0.019,-0.003,0.031,1017.450,-0.338,25.263
70.266,-0.144,0.177,0.917,0.019,-0.003,0.031,1017.450,-0.254,25.260
70.564,-0.140,0.179,0.924,0.019,-0.002,0.031,1017.450,-0.254,25.271
71.083,-0.139,0.180,0.937,0.019,-0.002,0.031,1017.410,0.011,25.209
71.381,-0.143,0.180,0.941,0.019,-0.002,0.032,1017.440,-0.254,25.250
71.679,-0.140,0.182,0.947,0.019,-0.001,0.032,1017.470,-0.254,25.263
71.977,-0.143,0.182,0.950,0.019,-0.001,0.031,1017.450,-0.317,25.258
72.277,-0.141,0.181,0.957,0.019,-0.001,0.032,1017.430,-0.127,25.255
72.577,-0.139,0.183,0.962,0.019,-0.001,0.032,1017.450,-0.254,25.250
72.881,-0.140,0.185,0.965,0.019,-0.001,0.032,1017.460,-0.296,25.248
73.181,-0.138,0.184,0.970,0.019,-0.000,0.032,1017.460,-0.254,25.250
73.478,-0.139,0.185,0.975,0.019,-0.000,0.031,1017.460,-0.317,25.248
73.777,-0.139,0.184,0.982,0.019,-0.000,0.031,1017.470,-0.338,25.243
74.295,-0.138,0.187,0.993,0.020,-0.001,0.030,1017.430,0.063,25.191
74.601,-0.135,0.189,1.002,0.020,-0.001,0.030,1017.440,-0.190,25.232
74.900,-0.137,0.190,1.007,0.020,-0.001,0.030,1017.450,-0.211,25.237
75.198,-0.140,0.191,1.011,0.020,-0.001,0.031,1017.440,-0.296,25.243
75.496,-0.140,0.190,1.017,0.019,-0.001,0.030,1017.460,-0.211,25.255
75.794,-0.139,0.188,1.024,0.020,-0.001,0.030,1017.460,-0.254,25.248
76.094,-0.142,0.188,1.029,0.019,-0.001,0.030,1017.460,-0.190,25.245
76.394,-0.142,0.187,1.035,0.020,-0.001,0.030,1017.440,0.032,25.240
76.693,-0.137,0.192,1.043,0.020,-0.001,0.030,1017.420,-0.021,25.240
76.991,-0.140,0.192,1.050,0.020,-0.001,0.030,1017.470,-0.063,25.237
77.512,-0.144,0.193,1.060,0.019,-0.000,0.029,1017.440,-0.254,25.171
77.812,-0.146,0.193,1.065,0.019,0.000,0.029,1017.480,-0.338,25.209
78.110,-0.147,0.192,1.073,0.020,0.000,0.029,1017.450,-0.402,25.214
78.411,-0.151,0.199,1.081,0.020,-0.000,0.029,1017.470,-0.254,25.219
78.709,-0.152,0.201,1.085,0.020,-0.000,0.029,1017.440,-0.085,25.225
79.009,-0.154,0.195,1.098,0.020,0.000,0.029,1017.420,-0.042,25.222
79.310,-0.154,0.198,1.104,0.020,0.000,0.029,1017.440,-0.021,25.225
79.607,-0.158,0.198,1.104,0.020,0.000,0.029,1017.440,-0.085,25.232
79.910,-0.159,0.198,1.105,0.020,-0.000,0.029,1017.440,-0.296,25.230
80.208,-0.160,0.202,1.110,0.020,-0.000,0.030,1017.450,-0.127,25.230
80.724,-0.162,0.204,1.125,0.021,0.000,0.029,1017.420,-0.085,25.176
81.023,-0.160,0.206,1.130,0.021,0.000,0.029,1017.420,-0.190,25.217
81.321,-0.160,0.208,1.134,0.021,0.000,0.029,1017.430,0.011,25.227
81.617,-0.162,0.207,1.140,0.020,0.000,0.030,1017.420,-0.233,25.235
81.913,-0.160,0.206,1.147,0.021,-0.000,0.030,1017.480,-0.338,25.232
82.212,-0.162,0.203,1.156,0.021,0.000,0.030,1017.480,-0.233,25.237
82.509,-0.157,0.201,1.158,0.022,-0.000,0.030,1017.450,-0.169,25.225
82.807,-0.156,0.202,1.162,0.021,0.000,0.030,1017.450,-0.042,25.222
83.107,-0.155,0.204,1.172,0.022,0.000,0.030,1017.440,-0.169,25.227
83.408,-0.156,0.202,1.180,0.022,0.000,0.029,1017.470,-0.211,25.222
83.875,-0.152,0.206,1.196,0.021,0.000,0.029,1017.420,0.042,25.178
84.173,-0.152,0.209,1.200,0.021,0.001,0.029,1017.460,-0.275,25.219
84.471,-0.150,0.210,1.207,0.021,0.000,0.029,1017.450,-0.275,25.230
84.770,-0.149,0.210,1.220,0.021,0.001,0.029,1017.470,-0.359,25.237
85.067,-0.151,0.207,1.228,0.021,0.001,0.029,1017.490,-0.402,25.243
