time,accX,accY,accZ,gyrX,gyrY,gyrZ,pres,alt,temp
119.433,0.216,0.555,1.559,0.006,0.001,0.066,1017.450,-0.317,24.796
119.929,0.216,0.552,1.564,0.006,0.001,0.067,1017.440,0.000,24.729
120.223,0.216,0.554,1.568,0.006,0.001,0.068,1017.430,-0.148,24.768
120.517,0.217,0.552,1.575,0.007,0.001,0.068,1017.450,0.180,24.775
120.815,0.212,0.554,1.576,0.006,0.001,0.068,1017.440,0.106,24.783
121.112,0.213,0.555,1.577,0.006,0.001,0.069,1017.430,-0.211,24.786
121.414,0.211,0.554,1.577,0.006,0.001,0.069,1017.440,0.180,24.791
121.710,0.213,0.557,1.582,0.006,0.001,0.069,1017.460,-0.148,24.786
122.007,0.213,0.558,1.580,0.007,0.001,0.069,1017.420,-0.148,24.801
122.303,0.210,0.559,1.583,0.007,0.001,0.069,1017.440,-0.106,24.798
122.600,0.208,0.559,1.585,0.007,0.002,0.069,1017.420,0.000,24.791
123.062,0.213,0.562,1.593,0.007,0.001,0.069,1017.420,-0.042,24.739
123.361,0.213,0.563,1.599,0.007,0.001,0.069,1017.420,0.085,24.775
123.658,0.217,0.569,1.601,0.007,0.001,0.069,1017.430,-0.042,24.783
123.957,0.217,0.569,1.603,0.007,0.001,0.070,1017.420,0.053,24.791
124.255,0.218,0.569,1.606,0.006,0.001,0.070,1017.420,0.000,24.783
124.545,0.219,0.572,1.609,0.006,0.001,0.070,1017.420,-0.169,24.791
124.846,0.218,0.572,1.607,0.006,0.001,0.070,1017.400,0.148,24.796
125.142,0.223,0.575,1.615,0.006,0.001,0.070,1017.420,-0.021,24.804
125.441,0.222,0.575,1.621,0.006,0.001,0.070,1017.410,0.201,24.798
125.737,0.221,0.575,1.628,0.006,0.001,0.071,1017.420,0.032,24.801
126.228,0.221,0.576,1.613,0.006,0.001,0.071,1017.430,-0.021,24.744
126.525,0.223,0.577,1.626,0.006,0.002,0.072,1017.390,0.243,24.783
126.818,0.219,0.577,1.627,0.007,0.002,0.072,1017.390,0.222,24.806
127.112,0.218,0.580,1.615,0.007,0.001,0.072,1017.420,0.444,24.814
127.408,0.218,0.577,1.623,0.007,0.001,0.073,1017.400,0.106,24.829
127.703,0.216,0.576,1.624,0.007,0.002,0.073,1017.430,0.169,24.837
128.000,0.218,0.578,1.632,0.007,0.002,0.073,1017.410,0.011,24.840
128.586,0.226,0.584,1.642,0.006,0.002,0.074,1017.430,0.032,24.842
128.882,0.224,0.585,1.648,0.006,0.002,0.074,1017.400,0.000,24.845
129.375,0.224,0.589,1.656,0.007,0.002,0.074,1017.440,0.095,24.773
129.671,0.226,0.591,1.664,0.007,0.002,0.075,1017.460,-0.085,24.824
129.967,0.231,0.592,1.668,0.007,0.002,0.076,1017.420,-0.148,24.845
130.263,0.237,0.592,1.673,0.007,0.002,0.076,1017.440,0.000,24.845
130.554,0.234,0.588,1.682,0.007,0.002,0.076,1017.440,0.085,24.845
130.849,0.233,0.589,1.690,0.007,0.002,0.076,1017.440,0.127,24.847
131.146,0.233,0.589,1.703,0.008,0.001,0.077,1017.420,0.011,24.852
131.444,0.235,0.591,1.708,0.007,0.001,0.077,1017.430,0.000,24.858
131.732,0.237,0.592,1.715,0.007,0.001,0.077,1017.410,0.063,24.850
132.028,0.239,0.592,1.691,0.006,0.001,0.078,1017.430,-0.106,24.855
